time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
46.995,43.21841,286.8652,13.23141,-2.768611,0.007943104,-3.523258,-41.76454,337.2341,1.962559,-2.228591,0.00755253,-3.496233
47,42.36102,282.9302,13.31214,-2.768326,0.007942885,-3.523175,-42.56626,339.2285,2.658493,-2.228714,0.007553559,-3.495689
47.005,41.57001,279.4107,13.53272,-2.768009,0.007942688,-3.523068,-43.51416,341.0622,3.516095,-2.228836,0.007554601,-3.495142
47.01,40.85455,276.3423,13.91059,-2.767658,0.007942547,-3.522928,-44.61048,342.766,4.487668,-2.228967,0.007555675,-3.49457
47.015,40.19349,273.6933,14.41251,-2.767272,0.007942525,-3.522733,-45.82811,344.4391,5.492153,-2.229121,0.007556817,-3.49394
47.02,39.54492,271.3834,14.97103,-2.766851,0.007942698,-3.522461,-47.11698,346.2164,6.439072,-2.229311,0.007558071,-3.493215
47.025,38.861,269.3142,15.51028,-2.766396,0.007943119,-3.522096,-48.41457,348.225,7.251907,-2.229549,0.007559467,-3.492366
47.03,38.10357,267.4007,15.97268,-2.765908,0.007943801,-3.521636,-49.65769,350.5415,7.884744,-2.22984,0.007561013,-3.491384
47.035,37.2559,265.5922,16.33814,-2.765393,0.0079447,-3.521096,-50.79271,353.1661,8.329028,-2.230181,0.007562689,-3.490278
47.04,36.32741,263.8781,16.62949,-2.764856,0.00794573,-3.520505,-51.78225,356.0211,8.610281,-2.230567,0.007564446,-3.489077
47.045,35.35062,262.2784,16.90248,-2.764303,0.007946786,-3.519898,-52.60784,358.9765,8.776929,-2.230987,0.007566215,-3.487816
47.05,34.37189,260.8274,17.22409,-2.763741,0.007947784,-3.519304,-53.26874,361.8977,8.884877,-2.231438,0.007567923,-3.486531
47.055,33.43892,259.5567,17.64654,-2.763177,0.007948689,-3.518737,-53.77808,364.6985,8.98232,-2.231918,0.007569501,-3.485244
47.06,32.58918,258.4877,18.18611,-2.762612,0.007949534,-3.518188,-54.15727,367.3813,9.099163,-2.232433,0.007570902,-3.483964
47.065,31.84265,257.6332,18.81377,-2.762048,0.00795042,-3.517626,-54.43014,370.046,9.244144,-2.232988,0.007572111,-3.482686
47.07,31.20149,257.008,19.4611,-2.761482,0.007951488,-3.517009,-54.61832,372.8636,9.410247,-2.233587,0.007573144,-3.481401
47.075,30.65657,256.6406,20.03892,-2.760911,0.007952891,-3.516288,-54.73897,376.0182,9.585975,-2.234226,0.007574042,-3.480101
47.08,30.19803,256.579,20.46207,-2.760335,0.007954755,-3.515426,-54.80544,379.6392,9.767398,-2.234892,0.007574861,-3.478784
47.085,29.82525,256.883,20.67184,-2.759758,0.007957148,-3.514404,-54.83017,383.7467,9.964893,-2.235569,0.007575654,-3.477462
47.09,29.552,257.6049,20.64909,-2.759192,0.007960069,-3.513229,-54.82827,388.2319,10.20006,-2.236234,0.007576465,-3.476149
47.095,29.40482,258.7617,20.4149,-2.758654,0.007963443,-3.511933,-54.81997,392.8827,10.49268,-2.236874,0.007577322,-3.474862
47.1,29.41533,260.312,20.01994,-2.758167,0.007967138,-3.510566,-54.83111,397.4482,10.84285,-2.23748,0.007578247,-3.473603
47.105,29.60995,262.1467,19.52742,-2.757751,0.007971002,-3.509185,-54.89142,401.7209,11.21698,-2.238056,0.007579266,-3.472359
47.11,30.00079,264.1013,18.996,-2.757422,0.007974896,-3.507842,-55.03147,405.6094,11.5454,-2.238611,0.00758042,-3.4711
47.115,30.58099,265.9856,18.46817,-2.757191,0.00797872,-3.50657,-55.27841,409.173,11.73422,-2.239164,0.007581767,-3.46978
47.12,31.32569,267.6229,17.96648,-2.757058,0.007982419,-3.505387,-55.65093,412.6056,11.68681,-2.23973,0.007583373,-3.46835
47.125,32.19773,268.8827,17.49673,-2.757016,0.00798597,-3.504296,-56.15334,416.1738,11.32541,-2.240321,0.007585293,-3.466772
47.13,33.15564,269.6998,17.05444,-2.757052,0.007989367,-3.503293,-56.76942,420.1291,10.60254,-2.240945,0.007587558,-3.465026
47.135,34.16042,270.074,16.63093,-2.757151,0.007992605,-3.50237,-57.45805,424.6261,9.497246,-2.2416,0.007590159,-3.463117
47.14,35.1785,270.0568,16.21619,-2.757295,0.007995677,-3.50152,-58.15335,429.677,7.997814,-2.242276,0.007593055,-3.461073
47.145,36.18036,269.7326,15.79821,-2.757462,0.007998586,-3.500732,-58.77235,435.1607,6.080023,-2.242961,0.007596186,-3.458934
47.15,37.1363,269.2067,15.35995,-2.757632,0.00800136,-3.499986,-59.23126,440.8875,3.693073,-2.243642,0.007599496,-3.456742
47.155,38.01282,268.6068,14.87586,-2.757784,0.008004062,-3.499252,-59.46829,446.6963,0.7640466,-2.244304,0.007602947,-3.454529
47.16,38.77285,268.0962,14.30957,-2.757895,0.008006799,-3.498487,-59.46756,452.5515,-2.774884,-2.244936,0.00760651,-3.452325
47.165,39.381,267.8925,13.6141,-2.757941,0.008009709,-3.497635,-59.2765,458.5992,-6.941815,-2.245525,0.00761015,-3.450162
47.17,39.81245,268.2763,12.73558,-2.757898,0.008012947,-3.496638,-59.00915,465.1565,-11.65717,-2.246055,0.007613802,-3.448086
47.175,40.06184,269.5768,11.62175,-2.757744,0.008016639,-3.495446,-58.8307,472.6287,-16.71117,-2.246508,0.007617354,-3.446162
47.18,40.14816,272.1232,10.23506,-2.757467,0.008020842,-3.494036,-58.92426,481.3772,-21.76355,-2.246866,0.007620652,-3.444475
47.185,40.11286,276.1665,8.568855,-2.757069,0.008025491,-3.492429,-59.44702,491.5806,-26.38381,-2.247113,0.007623515,-3.44311
47.19,40.01072,281.7883,6.662675,-2.756574,0.00803038,-3.490699,-60.48814,503.1389,-30.12725,-2.247237,0.007625779,-3.442139
47.195,39.8958,288.827,4.611514,-2.756026,0.00803518,-3.488968,-62.04162,515.6528,-32.62819,-2.247242,0.007627321,-3.441604
47.2,39.8074,296.8528,2.563602,-2.755483,0.008039499,-3.487384,-64.00321,528.485,-33.68259,-2.247136,0.007628088,-3.441505
47.205,39.76082,305.214,0.7034053,-2.755004,0.008042961,-3.486092,-66.19271,540.8764,-33.29311,-2.246938,0.007628101,-3.441808
47.21,39.74681,313.1518,-0.7788778,-2.754635,0.008045276,-3.485202,-68.3943,552.0798,-31.66137,-2.246668,0.007627437,-3.442455
47.215,39.74036,319.9554,-1.724182,-2.754408,0.008046273,-3.484783,-70.40191,561.4688,-29.13008,-2.246345,0.007626214,-3.443376
47.22,39.71621,325.1113,-2.0365,-2.754332,0.008045903,-3.484855,-72.05642,568.6023,-26.09482,-2.245984,0.007624565,-3.444504
47.225,39.66554,328.3972,-1.698959,-2.754406,0.008044227,-3.485398,-73.26603,573.2391,-22.91419,-2.245593,0.007622614,-3.445779
47.23,39.60736,329.8966,-0.7686923,-2.754616,0.00804138,-3.486365,-74.00787,575.3181,-19.84533,-2.245179,0.007620468,-3.447159
47.235,39.58977,329.9358,0.6465468,-2.754941,0.008037546,-3.487688,-74.31613,574.9213,-17.01969,-2.244741,0.007618204,-3.448616
47.24,39.67958,328.9712,2.419901,-2.75536,0.008032933,-3.489296,-74.26462,572.2378,-14.45794,-2.244278,0.007615876,-3.450134
47.245,39.94347,327.4673,4.432567,-2.755852,0.008027744,-3.491115,-73.95069,567.5358,-12.10967,-2.243786,0.007613521,-3.451707
47.25,40.42716,325.7989,6.587603,-2.756399,0.008022174,-3.493077,-73.4829,561.1431,-9.89932,-2.243259,0.007611167,-3.453332
47.255,41.13974,324.1985,8.808394,-2.756983,0.008016397,-3.495121,-72.97124,553.4313,-7.763124,-2.242692,0.007608836,-3.455013
47.26,42.04874,322.7499,11.02652,-2.75759,0.008010575,-3.497191,-72.51721,544.8005,-5.668154,-2.242079,0.00760655,-3.45675
47.265,43.08736,321.4202,13.16746,-2.758206,0.008004857,-3.499234,-72.20253,535.6594,-3.611795,-2.241415,0.007604324,-3.458545
47.27,44.1714,320.1121,15.14272,-2.758817,0.00799939,-3.501198,-72.07753,526.4034,-1.606287,-2.240702,0.007602165,-3.460393
47.275,45.22046,318.7206,16.85382,-2.759407,0.00799432,-3.503033,-72.15226,517.3893,0.3420317,-2.239947,0.007600066,-3.462286
47.28,46.1772,317.1803,18.20883,-2.759961,0.007989782,-3.504688,-72.394,508.9143,2.247734,-2.239166,0.007598007,-3.464205
47.285,47.01893,315.4951,19.1462,-2.760466,0.007985891,-3.506123,-72.73355,501.1997,4.147889,-2.238381,0.007595964,-3.466125
47.29,47.75903,313.7462,19.65692,-2.760911,0.007982717,-3.507311,-73.08059,494.3865,6.08908,-2.237618,0.007593921,-3.468011
47.295,48.43824,312.0782,19.79511,-2.761292,0.007980271,-3.508247,-73.34509,488.5388,8.104976,-2.236906,0.007591879,-3.469818
47.3,49.10928,310.6695,19.6715,-2.761611,0.007978492,-3.508949,-73.45914,483.6567,10.19319,-2.236267,0.007589869,-3.471499
47.305,49.8198,309.695,19.4304,-2.761874,0.007977257,-3.509458,-73.39295,479.695,12.30072,-2.235723,0.00758795,-3.473003
47.31,50.59895,309.2915,19.21729,-2.762091,0.007976401,-3.509829,-73.1604,476.5839,14.32485,-2.235287,0.007586199,-3.474282
47.315,51.45108,309.5343,19.14672,-2.762271,0.007975749,-3.510119,-72.81233,474.2471,16.13124,-2.234967,0.007584703,-3.475291
47.32,52.35786,310.4287,19.27966,-2.762423,0.007975155,-3.510377,-72.41961,472.6115,17.58426,-2.234771,0.007583539,-3.475995
47.325,53.28716,311.9182,19.6158,-2.762551,0.007974527,-3.510633,-72.05061,471.6097,18.57918,-2.234703,0.007582763,-3.476367
47.33,54.20506,313.9038,20.10143,-2.76266,0.007973843,-3.510896,-71.74969,471.1772,19.06429,-2.234768,0.007582399,-3.476392
47.335,55.08693,316.2727,20.64929,-2.762749,0.007973151,-3.511151,-71.52355,471.2536,19.04482,-2.234969,0.007582447,-3.476062
47.34,55.92418,318.9283,21.16321,-2.762817,0.007972556,-3.511366,-71.34025,471.7907,18.56928,-2.235314,0.007582885,-3.475376
47.345,56.72534,321.816,21.56064,-2.762863,0.007972199,-3.511497,-71.14168,472.7699,17.70664,-2.235805,0.007583681,-3.474341
47.35,57.51161,324.9363,21.78745,-2.762882,0.007972224,-3.511499,-70.86527,474.2214,16.52612,-2.23644,0.007584797,-3.472971
47.355,58.3089,328.3418,21.8231,-2.762866,0.007972749,-3.511333,-70.46682,476.2332,15.08822,-2.237211,0.007586184,-3.471298
47.36,59.13868,332.1165,21.67715,-2.762809,0.007973845,-3.510973,-69.93563,478.9374,13.44792,-2.238098,0.007587779,-3.469373
47.365,60.01036,336.3438,21.37989,-2.762702,0.007975521,-3.510413,-69.29703,482.4712,11.66411,-2.239069,0.007589498,-3.467276
47.37,60.91702,341.0715,20.97062,-2.76254,0.007977727,-3.509664,-68.60234,486.9199,9.806308,-2.240083,0.007591245,-3.4651
47.375,61.83577,346.2844,20.4862,-2.762323,0.007980373,-3.508754,-67.91187,492.2602,7.952147,-2.241098,0.007592928,-3.462947
47.38,62.7325,351.8934,19.95158,-2.762052,0.007983348,-3.507717,-67.27792,498.3269,6.175026,-2.24207,0.007594474,-3.460906
47.385,63.57012,357.7431,19.37366,-2.761735,0.007986547,-3.506589,-66.73433,504.8187,4.52713,-2.242969,0.007595843,-3.45904
47.39,64.3176,363.6377,18.73926,-2.761383,0.007989888,-3.505399,-66.29508,511.3454,3.025853,-2.243775,0.007597038,-3.457378
47.395,64.95712,369.3739,18.01827,-2.761008,0.007993324,-3.50417,-65.96106,517.5054,1.65023,-2.244483,0.007598099,-3.455915
47.4,65.48689,374.7738,17.17194,-2.760624,0.007996838,-3.502911,-65.73058,522.965,0.3496452,-2.245096,0.007599091,-3.454622
47.405,65.91902,379.7084,16.16509,-2.760243,0.008000432,-3.50163,-65.60822,527.5169,-0.9376989,-2.245625,0.007600094,-3.453456
47.41,66.2732,384.1094,14.97959,-2.759873,0.00800411,-3.50033,-65.60808,531.0997,-2.262493,-2.246081,0.007601179,-3.452375
47.415,66.56888,387.9697,13.62491,-2.759521,0.008007858,-3.499018,-65.75042,533.7785,-3.64554,-2.246477,0.007602398,-3.451342
47.42,66.81826,391.3314,12.14206,-2.759188,0.008011635,-3.497707,-66.05325,535.6976,-5.068986,-2.246822,0.007603773,-3.450335
47.425,67.02248,394.2683,10.59817,-2.758871,0.00801538,-3.496414,-66.52243,537.0221,-6.481158,-2.247122,0.007605294,-3.449347
47.43,67.17173,396.8655,9.07227,-2.758565,0.008019022,-3.495158,-67.14372,537.8879,-7.81403,-2.247383,0.007606929,-3.448381
47.435,67.24943,399.2006,7.636337,-2.75826,0.008022498,-3.493953,-67.87964,538.3697,-9.007767,-2.247611,0.007608628,-3.447443
47.44,67.23907,401.3307,6.338057,-2.757953,0.008025772,-3.492807,-68.67227,538.4756,-10.03392,-2.247813,0.007610344,-3.44654
47.445,67.13157,403.2845,5.191574,-2.757642,0.008028836,-3.491722,-69.45148,538.1638,-10.90872,-2.247998,0.007612041,-3.445671
47.45,66.93027,405.0576,4.179101,-2.75733,0.008031698,-3.490697,-70.14637,537.3731,-11.69054,-2.248176,0.0076137,-3.444825
47.455,66.65152,406.6099,3.262184,-2.757024,0.008034368,-3.489734,-70.69643,536.0553,-12.46104,-2.248358,0.007615312,-3.44399
47.46,66.3204,407.8647,2.398121,-2.756735,0.00803684,-3.488839,-71.05937,534.1976,-13.29597,-2.248555,0.007616875,-3.443148
47.465,65.96291,408.7092,1.55575,-2.756474,0.008039084,-3.488027,-71.21304,531.8264,-14.2364,-2.248775,0.007618384,-3.442288
47.47,65.59751,408.9992,0.7254806,-2.756252,0.008041049,-3.48732,-71.15171,528.9935,-15.2716,-2.249027,0.007619821,-3.441404
47.475,65.22896,408.5713,-0.0792377,-2.756079,0.008042674,-3.48674,-70.87917,525.7494,-16.3399,-2.249313,0.007621162,-3.440499
47.48,64.84651,407.2631,-0.8285124,-2.755961,0.008043898,-3.48631,-70.40214,522.1171,-17.34657,-2.249634,0.007622372,-3.439586
47.485,64.4268,404.9423,-1.487171,-2.7559,0.008044675,-3.486044,-69.7268,518.0782,-18.19102,-2.249985,0.007623416,-3.438682
47.49,63.94064,401.5384,-2.025314,-2.755896,0.008044983,-3.48595,-68.85912,513.577,-18.79323,-2.25036,0.007624262,-3.43781
47.495,63.36149,397.0707,-2.423691,-2.755944,0.008044824,-3.486022,-67.80825,508.5445,-19.11096,-2.250748,0.007624883,-3.436994
47.5,62.67342,391.6629,-2.672258,-2.756034,0.008044222,-3.48625,-66.5911,502.9315,-19.14308,-2.251138,0.007625267,-3.436256
47.505,61.87616,385.5366,-2.764,-2.756156,0.008043215,-3.486617,-65.23631,496.7406,-18.91994,-2.251518,0.00762541,-3.435617
47.51,60.98611,378.9837,-2.688646,-2.756296,0.008041841,-3.487104,-63.78578,490.046,-18.48578,-2.251876,0.007625322,-3.43509
47.515,60.03319,372.3213,-2.430986,-2.75644,0.008040136,-3.487693,-62.29217,482.9918,-17.88112,-2.252205,0.007625018,-3.434684
47.52,59.05478,365.8444,-1.976077,-2.756579,0.008038131,-3.488368,-60.81242,475.7721,-17.13267,-2.252496,0.007624521,-3.434402
47.525,58.08906,359.7875,-1.319527,-2.756702,0.008035861,-3.489116,-59.39931,468.5984,-16.25403,-2.252746,0.007623863,-3.43424
47.53,57.1699,354.3057,-0.4774713,-2.756806,0.008033373,-3.489919,-58.09461,461.6682,-15.25557,-2.252952,0.007623086,-3.434187
47.535,56.32476,349.4781,0.5100393,-2.756893,0.008030732,-3.49076,-56.92698,455.145,-14.15715,-2.253115,0.007622245,-3.434223
47.54,55.57555,345.3289,1.585571,-2.756969,0.008028024,-3.491615,-55.9148,449.1521,-12.99663,-2.253236,0.007621407,-3.434322
47.545,54.9411,341.8594,2.688523,-2.757043,0.008025345,-3.492459,-55.07181,443.7804,-11.82993,-2.253319,0.007620646,-3.434454
47.55,54.4393,339.0802,3.770146,-2.75712,0.008022795,-3.493267,-54.41182,439.1037,-10.72355,-2.253368,0.007620028,-3.434589
47.555,54.08795,337.033,4.801945,-2.757205,0.008020463,-3.494013,-53.94985,435.1962,-9.744013,-2.253392,0.007619596,-3.4347
47.56,53.90379,335.7954,5.773989,-2.757295,0.008018422,-3.494675,-53.69927,432.1441,-8.9487,-2.253401,0.007619373,-3.434764
47.565,53.90094,335.4686,6.685275,-2.757381,0.008016727,-3.49523,-53.66697,430.0488,-8.38058,-2.253407,0.007619352,-3.43476
47.57,54.08963,336.1531,7.532308,-2.757454,0.008015418,-3.495662,-53.84931,429.021,-8.066502,-2.253427,0.007619517,-3.434674
47.575,54.47594,337.9224,8.302251,-2.757502,0.008014523,-3.495956,-54.23119,429.1669,-8.017804,-2.253471,0.007619849,-3.43449
47.58,55.06227,340.802,8.973635,-2.757516,0.00801406,-3.496103,-54.78897,430.5727,-8.232023,-2.25355,0.007620342,-3.4342
47.585,55.84748,344.7601,9.522779,-2.757493,0.00801404,-3.496097,-55.49617,433.2907,-8.695326,-2.253665,0.007620999,-3.433795
47.59,56.82604,349.7106,9.931031,-2.757437,0.008014465,-3.49594,-56.32929,437.3301,-9.385887,-2.253815,0.007621826,-3.433278
47.595,57.98581,355.5233,10.18863,-2.757356,0.008015321,-3.49564,-57.27135,442.6528,-10.27797,-2.253996,0.007622816,-3.432657
47.6,59.30552,362.0399,10.29428,-2.75726,0.008016582,-3.49521,-58.31141,449.1734,-11.34533,-2.254202,0.007623943,-3.431951
47.605,60.7536,369.0882,10.25241,-2.757158,0.008018203,-3.494669,-59.44062,456.7593,-12.56186,-2.254425,0.00762516,-3.431187
47.61,62.28918,376.4956,10.07096,-2.757057,0.008020127,-3.494037,-60.64682,465.2315,-13.89845,-2.254657,0.007626415,-3.430396
47.615,63.86535,384.0964,9.761001,-2.756958,0.008022286,-3.493336,-61.9101,474.3647,-15.31753,-2.254888,0.007627653,-3.429613
47.62,65.43302,391.7334,9.338014,-2.756861,0.008024601,-3.492588,-63.2009,483.8914,-16.76893,-2.255108,0.007628834,-3.428866
47.625,66.94412,399.2537,8.822969,-2.756761,0.00802699,-3.491817,-64.48069,493.5098,-18.19066,-2.255308,0.007629928,-3.42818
47.63,68.35322,406.5019,8.241545,-2.756655,0.008029367,-3.491046,-65.7048,502.8985,-19.51593,-2.255482,0.007630918,-3.42757
47.635,69.61805,413.3175,7.621211,-2.756537,0.008031654,-3.490296,-66.82669,511.7342,-20.6843,-2.255629,0.007631792,-3.427042
47.64,70.69977,419.5387,6.987764,-2.756402,0.008033782,-3.489585,-67.8032,519.7124,-21.65272,-2.255749,0.007632543,-3.426598
47.645,71.56424,425.0132,6.363597,-2.75625,0.008035707,-3.488926,-68.59992,526.5676,-22.40211,-2.255846,0.007633163,-3.426234
47.65,72.18421,429.6118,5.768544,-2.75608,0.008037404,-3.488327,-69.19527,532.0885,-22.93729,-2.255926,0.007633644,-3.425944
47.655,72.54183,433.2392,5.221776,-2.755895,0.008038867,-3.48779,-69.58229,536.1255,-23.28057,-2.255994,0.007633984,-3.425722
47.66,72.63028,435.841,4.741952,-2.755701,0.008040097,-3.487318,-69.76771,538.5903,-23.46203,-2.256052,0.007634191,-3.425561
47.665,72.4535,437.4037,4.343956,-2.755502,0.0080411,-3.486912,-69.7685,539.4524,-23.51014,-2.256099,0.007634285,-3.425456
47.67,72.02464,437.9497,4.033253,-2.755304,0.008041882,-3.486573,-69.607,538.7343,-23.44614,-2.256131,0.007634293,-3.425403
47.675,71.36419,437.5281,3.801306,-2.755113,0.008042443,-3.486305,-69.30573,536.5116,-23.2837,-2.256146,0.007634253,-3.425395
47.68,70.49896,436.2049,3.625815,-2.754934,0.008042785,-3.486108,-68.88354,532.912,-23.03323,-2.256138,0.007634197,-3.425426
47.685,69.46207,434.0553,3.477549,-2.754771,0.008042907,-3.485986,-68.3539,528.1148,-22.708,-2.256108,0.007634151,-3.425488
47.69,68.29295,431.1611,3.332374,-2.754626,0.00804281,-3.48594,-67.72571,522.3434,-22.32905,-2.256058,0.007634127,-3.425574
47.695,67.03651,427.6135,3.183913,-2.754503,0.008042496,-3.48597,-67.00592,515.8526,-21.92594,-2.255995,0.007634127,-3.425672
47.7,65.74052,423.5178,3.05079,-2.754402,0.008041972,-3.486075,-66.20303,508.9098,-21.53307,-2.255927,0.007634142,-3.425773
47.705,64.45161,418.9963,2.973658,-2.754324,0.008041245,-3.486253,-65.3298,501.7769,-21.18267,-2.255861,0.007634158,-3.425869
47.71,63.21079,414.1857,3.001171,-2.75427,0.008040329,-3.4865,-64.40392,494.6937,-20.89743,-2.255805,0.007634157,-3.425956
47.715,62.04979,409.2273,3.169202,-2.754237,0.008039246,-3.486809,-63.44633,487.8662,-20.68553,-2.255764,0.007634122,-3.426033
47.72,60.98972,404.2533,3.481466,-2.754225,0.008038028,-3.487169,-62.47843,481.4596,-20.53982,-2.255737,0.007634036,-3.426104
47.725,60.04249,399.3756,3.900111,-2.754232,0.008036726,-3.487565,-61.51958,475.5952,-20.44108,-2.255724,0.007633887,-3.426175
47.73,59.2144,394.6809,4.351346,-2.75426,0.008035407,-3.487976,-60.58645,470.3521,-20.36408,-2.255722,0.007633668,-3.426253
47.735,58.50998,390.2336,4.745202,-2.754307,0.008034151,-3.488379,-59.69383,465.7721,-20.28437,-2.255728,0.007633382,-3.426342
47.74,57.93426,386.0848,5.002709,-2.754376,0.008033036,-3.488751,-58.85605,461.8651,-20.18412,-2.255739,0.007633045,-3.426441
47.745,57.49201,382.2827,5.08033,-2.754464,0.008032121,-3.489072,-58.08777,458.6142,-20.05565,-2.255751,0.007632683,-3.426546
47.75,57.18443,378.8804,4.982329,-2.754568,0.008031434,-3.489333,-57.40382,455.9793,-19.90192,-2.255761,0.007632332,-3.426652
47.755,57.00508,375.9374,4.756591,-2.754681,0.008030965,-3.489533,-56.81818,453.9008,-19.7342,-2.255765,0.007632027,-3.42675
47.76,56.93761,373.5135,4.476099,-2.754791,0.008030681,-3.489677,-56.34223,452.3036,-19.5682,-2.255759,0.007631802,-3.426836
47.765,56.95726,371.6567,4.213807,-2.75489,0.008030539,-3.489771,-55.98269,451.1029,-19.42053,-2.25574,0.007631681,-3.426907
47.77,57.03617,370.3927,4.020684,-2.754968,0.008030502,-3.489823,-55.73988,450.2113,-19.30677,-2.255706,0.007631675,-3.426962
47.775,57.15061,369.7183,3.914554,-2.755023,0.008030546,-3.489838,-55.60729,449.5468,-19.24131,-2.255656,0.007631783,-3.427002
47.78,57.28681,369.6021,3.88232,-2.755054,0.008030661,-3.48982,-55.57279,449.041,-19.23757,-2.255595,0.007631992,-3.427026
47.785,57.44302,369.9912,3.892676,-2.755067,0.008030837,-3.489774,-55.6214,448.6477,-19.30719,-2.255526,0.007632281,-3.427033
47.79,57.62676,370.8205,3.912766,-2.755064,0.008031063,-3.489704,-55.73879,448.3474,-19.45717,-2.255459,0.007632626,-3.42702
47.795,57.84839,372.0196,3.921693,-2.755051,0.00803132,-3.48962,-55.9141,448.1477,-19.68621,-2.255399,0.007633007,-3.426982
47.8,58.11397,373.5174,3.916284,-2.755027,0.008031583,-3.489528,-56.14083,448.0765,-19.98208,-2.255353,0.007633406,-3.426917
47.805,58.42022,375.2422,3.908433,-2.754996,0.008031823,-3.48944,-56.41487,448.1709,-20.32206,-2.255323,0.007633815,-3.426823
47.81,58.75375,377.1218,3.916876,-2.754958,0.008032015,-3.489362,-56.73049,448.4643,-20.67721,-2.255308,0.007634225,-3.426705
47.815,59.09447,379.0852,3.957853,-2.754916,0.008032146,-3.489301,-57.07589,448.9745,-21.01932,-2.255308,0.007634631,-3.426566
